SurveyYear,OutputFileName,Section,FinalDocName,FinalVariableDescription,ResponseCode,ResponseText,Question,Type,RecodeFlag,VariableName,Instrument Out Variable Name,FinalItemText,FinalDocUniverse,FinalDocUniverseDescription,DocSources,DocRecodes,DocKeywords,DocNotes,Qbank
2017,Sample Adult,AHS,ALUNIT30,Duration of other mental problem/ADD/Bipolar/Schizophrenia: Time unit,,,AHS.329_02.000 RECODE,,,AHCL30T,AHCL30T,How long have you had an other mental/ADD/Bipolar/Schizophrenia?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and AFLHC30_ = '1'",Sample adults aged 18+ years with difficulty due to other mental problem/ADD/Bipolar/Schizophrenia,None,ALDURA30; ALDURB30; ALCHRC30,functional limitation; mental illness; ADD; bipolar; schizophrenia,"This recode, which was derived from several source variables, was created from the unit variable associated with the verbatim fields that were coded to AFLHC30_.  See the Survey Description Document for more information.",
2017,Sample Adult,AHS,,Duration of other mental problem/ADD/Bipolar/Schizophrenia: Time unit,1,Day(s),,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of other mental problem/ADD/Bipolar/Schizophrenia: Time unit,2,Week(s),,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of other mental problem/ADD/Bipolar/Schizophrenia: Time unit,3,Month(s),,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of other mental problem/ADD/Bipolar/Schizophrenia: Time unit,4,Year(s),,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of other mental problem/ADD/Bipolar/Schizophrenia: Time unit,6,Since birth,,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of other mental problem/ADD/Bipolar/Schizophrenia: Time unit,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of other mental problem/ADD/Bipolar/Schizophrenia: Time unit,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of other mental problem/ADD/Bipolar/Schizophrenia: Time unit,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AHS,ALDURA30,"Duration (in years) of other mental problem/ADD/Bipolar/Schizophrenia, recode 1",,,AHS.329_02.000,R01,RECODE,,,How long have you had an other mental problem/ADD/Bipolar/Schizophrenia?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and AFLHC30_ = '1'",Sample adults aged 18+ years with difficulty due to other mental problem/ADD/Bipolar/Schizophrenia,ALTIME30; ALUNIT30,ALDURB30; ALCHRC30,functional limitation; mental illness; ADD; bipolar; schizophrenia,"Since birth (see previous variable) was converted to person's age.  Persons with known time unit equal to ""years"" but unknown number of years were coded as ""96"" on ALDURA30.  See the Survey Description Document for more information.",
2017,Sample Adult,AHS,,"Duration (in years) of other mental problem/ADD/Bipolar/Schizophrenia, recode 1",00,Less than 1 year,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration (in years) of other mental problem/ADD/Bipolar/Schizophrenia, recode 1",01-84,01-84 years,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration (in years) of other mental problem/ADD/Bipolar/Schizophrenia, recode 1",85,85+ years,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration (in years) of other mental problem/ADD/Bipolar/Schizophrenia, recode 1",96,Unknown number of years,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration (in years) of other mental problem/ADD/Bipolar/Schizophrenia, recode 1",97,Refused,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration (in years) of other mental problem/ADD/Bipolar/Schizophrenia, recode 1",98,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration (in years) of other mental problem/ADD/Bipolar/Schizophrenia, recode 1",99,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AHS,ALDURB30,"Duration of other mental problem/ADD/Bipolar/Schizophrenia, recode 2",,,AHS.329_02.000,R02,RECODE,,,How long have you had an other mental problem/ADD/Bipolar/Schizophrenia?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and AFLHC30_ = '1'",Sample adults aged 18+ years with difficulty due to other mental problem/ADD/Bipolar/Schizophrenia,ALTIME30; ALUNIT30,ALCHRC30,functional limitation; mental illness; ADD; bipolar; schizophrenia,See the Survey Description Document for more information.,
2017,Sample Adult,AHS,,"Duration of other mental problem/ADD/Bipolar/Schizophrenia, recode 2",1,Less than 3 months,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of other mental problem/ADD/Bipolar/Schizophrenia, recode 2",2,3-5 months,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of other mental problem/ADD/Bipolar/Schizophrenia, recode 2",3,6-12 months,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of other mental problem/ADD/Bipolar/Schizophrenia, recode 2",4,More than 1 year,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of other mental problem/ADD/Bipolar/Schizophrenia, recode 2",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of other mental problem/ADD/Bipolar/Schizophrenia, recode 2",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of other mental problem/ADD/Bipolar/Schizophrenia, recode 2",9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AHS,ALCHRC30,Other mental problem/ADD/Bipolar/Schizophrenia condition status recode,,,AHS.329_02.000,R03,RECODE,,,How long have you had an other mental problem/ADD/Bipolar/Schizophrenia?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and AFLHC30_ = '1'",Sample adults aged 18+ years with difficulty due to other mental problem/ADD/Bipolar/Schizophrenia,AFLHC30_; ALDURB30,ALCNDRT; ALCHRONR,functional limitation; mental illness; ADD; bipolar; schizophrenia,"Condition was coded as chronic (ALCHRC30 = '1'), based on type of condition and/or reported duration of condition.  See the Survey Description Document for more information.",
2017,Sample Adult,AHS,,Other mental problem/ADD/Bipolar/Schizophrenia condition status recode,1,Chronic,,,,,,,,,,,,,
2017,Sample Adult,AHS,,Other mental problem/ADD/Bipolar/Schizophrenia condition status recode,2,Not chronic,,,,,,,,,,,,,
2017,Sample Adult,AHS,,Other mental problem/ADD/Bipolar/Schizophrenia condition status recode,9,Unknown if chronic,,,,,,,,,,,,,
2017,Sample Adult,AHS,ALTIME31,Duration of surgical after-effects/medical treatment problems: Number of units,,,AHS.330_01.000 RECODE,,,AHCL31N,AHCL31N,How long have you had surgical after-effects/medical treatment problems?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and AFLHC31_ = '1'",Sample adults aged 18+ years with difficulty due to surgical after-effects/medical treatment problems,None,ALDURA31; ALDURB31; ALCHRC31,functional limitation; operation; surgery; other medical treatment,"Years are topcoded at 85.  This recode, which was derived from several source variables, was created from the time variable associated with the verbatim fields that were coded to AFLHC31_.  See the Survey Description Document for more information.",
2017,Sample Adult,AHS,,Duration of surgical after-effects/medical treatment problems: Number of units,01-94,1-94,,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of surgical after-effects/medical treatment problems: Number of units,95,95+,,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of surgical after-effects/medical treatment problems: Number of units,96,Since birth,,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of surgical after-effects/medical treatment problems: Number of units,97,Refused,,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of surgical after-effects/medical treatment problems: Number of units,98,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of surgical after-effects/medical treatment problems: Number of units,99,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AHS,ALUNIT31,Duration of surgical after-effects/medical treatment problems: Time unit,,,AHS.330_02.000 RECODE,,,AHCL31T,AHCL31T,How long have you had surgical after-effects/medical treatment problems?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and AFLHC31_ = '1'",Sample adults aged 18+ years with difficulty due to surgical after-effects/medical treatment problems,None,ALDURA31; ALDURB31; ALCHRC31,functional limitation; operation; surgery; other medical treatment,"This recode, which was derived from several source variables, was created from the unit variable associated with the verbatim fields that were coded to AFLHC31_.  See the Survey Description Document for more information.",
2017,Sample Adult,AHS,,Duration of surgical after-effects/medical treatment problems: Time unit,1,Day(s),,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of surgical after-effects/medical treatment problems: Time unit,2,Week(s),,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of surgical after-effects/medical treatment problems: Time unit,3,Month(s),,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of surgical after-effects/medical treatment problems: Time unit,4,Year(s),,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of surgical after-effects/medical treatment problems: Time unit,6,Since birth,,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of surgical after-effects/medical treatment problems: Time unit,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of surgical after-effects/medical treatment problems: Time unit,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AHS,,Duration of surgical after-effects/medical treatment problems: Time unit,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AHS,ALDURA31,"Duration (in years) of surgical after-effects/medical treatment prob, recode 1",,,AHS.330_02.000,R01,RECODE,,,How long have you had surgical after-effects/medical treatment problems?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and AFLHC31_ = '1'",Sample adults aged 18+ years with difficulty due to surgical after-effects/medical treatment problems,ALTIME31; ALUNIT31,ALDURB31; ALCHRC31,functional limitation; operation; surgery; other medical treatment,"Since birth (see previous variable) was converted to person's age.  Persons with known time unit equal to ""years"" but unknown number of years were coded as ""96"" on ALDURA31.  See the Survey Description Document for more information.",
2017,Sample Adult,AHS,,"Duration (in years) of surgical after-effects/medical treatment prob, recode 1",00,Less than 1 year,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration (in years) of surgical after-effects/medical treatment prob, recode 1",01-84,01-84 years,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration (in years) of surgical after-effects/medical treatment prob, recode 1",85,85+ years,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration (in years) of surgical after-effects/medical treatment prob, recode 1",96,Unknown number of years,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration (in years) of surgical after-effects/medical treatment prob, recode 1",97,Refused,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration (in years) of surgical after-effects/medical treatment prob, recode 1",98,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration (in years) of surgical after-effects/medical treatment prob, recode 1",99,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AHS,ALDURB31,"Duration of surgical after-effects/medical treatment problems, recode 2",,,AHS.330_02.000,R02,RECODE,,,How long have you had surgical after-effects/medical treatment problems?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and AFLHC31_ = '1'",Sample adults aged 18+ years with difficulty due to surgical after-effects/medical treatment problems,ALTIME31; ALUNIT31,ALCHRC31,functional limitation; operation; surgery; other medical treatment,See the Survey Description Document for more information.,
2017,Sample Adult,AHS,,"Duration of surgical after-effects/medical treatment problems, recode 2",1,Less than 3 months,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of surgical after-effects/medical treatment problems, recode 2",2,3-5 months,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of surgical after-effects/medical treatment problems, recode 2",3,6-12 months,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of surgical after-effects/medical treatment problems, recode 2",4,More than 1 year,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of surgical after-effects/medical treatment problems, recode 2",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of surgical after-effects/medical treatment problems, recode 2",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of surgical after-effects/medical treatment problems, recode 2",9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AHS,ALCHRC31,Surgical after-effects/medical treatment problems condition status recode,,,AHS.330_02.000,R03,RECODE,,,How long have you had surgical after-effects/medical treatment problems?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and AFLHC31_ = '1'",Sample adults aged 18+ years with difficulty due to surgical after-effects/medical treatment problems,AFLHC31_; ALDURB31,ALCNDRT; ALCHRONR,functional limitation; operation; surgery; other medical treatment,"Condition was coded as chronic (ALCHRC31 = '1'), based on type of condition and/or reported duration of condition.  See the Survey Description Document for more information.",
2017,Sample Adult,AHS,,Surgical after-effects/medical treatment problems condition status recode,1,Chronic,,,,,,,,,,,,,
2017,Sample Adult,AHS,,Surgical after-effects/medical treatment problems condition status recode,2,Not chronic,,,,,,,,,,,,,
2017,Sample Adult,AHS,,Surgical after-effects/medical treatment problems condition status recode,9,Unknown if chronic,,,,,,,,,,,,,
2017,Sample Adult,AHS,ALTIME32,"Duration of ""old age""/elderly/aging-related problems: Number of units",,,AHS.331_01.000 RECODE,,,AHCL32N,AHCL32N,"How long have you had ""old age""/elderly/aging-related problems?","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and AFLHC32_ = '1'","Sample adults aged 18+ years with difficulty due to ""old age""/elderly/aging-related problems",None,ALDURA32; ALDURB32; ALCHRC32,functional limitation; elderly; old age; aging,"Years are topcoded at 85.  This recode, which was derived from several source variables, was created from the time variable associated with the verbatim fields that were coded to AFLHC32_.  See the Survey Description Document for more information.",
2017,Sample Adult,AHS,,"Duration of ""old age""/elderly/aging-related problems: Number of units",01-94,1-94,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of ""old age""/elderly/aging-related problems: Number of units",95,95+,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of ""old age""/elderly/aging-related problems: Number of units",96,Since birth,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of ""old age""/elderly/aging-related problems: Number of units",97,Refused,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of ""old age""/elderly/aging-related problems: Number of units",98,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of ""old age""/elderly/aging-related problems: Number of units",99,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AHS,ALUNIT32,"Duration of ""old age""/elderly/aging-related problems: Time unit",,,AHS.331_02.000 RECODE,,,AHCL32T,AHCL32T,"How long have you had ""old age""/elderly/aging-related problems?","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and AFLHC32_ = '1'","Sample adults aged 18+ years with difficulty due to ""old age""/elderly/aging-related problems",None,ALDURA32; ALDURB32; ALCHRC32,functional limitation; elderly; old age; aging,"This recode, which was derived from several source variables, was created from the unit variable associated with the verbatim fields that were coded to AFLHC32_.  See the Survey Description Document for more information.",
2017,Sample Adult,AHS,,"Duration of ""old age""/elderly/aging-related problems: Time unit",1,Day(s),,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of ""old age""/elderly/aging-related problems: Time unit",2,Week(s),,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of ""old age""/elderly/aging-related problems: Time unit",3,Month(s),,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of ""old age""/elderly/aging-related problems: Time unit",4,Year(s),,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of ""old age""/elderly/aging-related problems: Time unit",6,Since birth,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of ""old age""/elderly/aging-related problems: Time unit",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of ""old age""/elderly/aging-related problems: Time unit",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AHS,,"Duration of ""old age""/elderly/aging-related problems: Time unit",9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AHS,ALDURA32,"Duration (in years) of ""old age""/elderly/aging-related problems, recode 1",,,AHS.331_02.000,R01,RECODE,,,"How long have you had ""old age""/elderly/aging-related problems?","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and AFLHC32_ = '1'","Sample adults aged 18+ years with difficulty due to ""old age""/elderly/aging-related problems",ALTIME32; ALUNIT32,ALDURB32; ALCHRC32,functional limitation; elderly; old age; aging,"Since birth (see previous variable) was converted to person's age.  Persons with known time unit equal to ""years"" but unknown number of years were coded as ""96"" on ALDURA32.  See the Survey Description Document for more information.",
